PP,Blok,Condition,timestamp,HR,RMSSD
PP11,1,R,2012-10-09 09:23:00,,
PP11,1,R,2012-10-09 09:24:00,,
PP11,1,R,2012-10-09 09:25:00,,
PP11,1,R,2012-10-09 09:26:00,,
PP11,1,R,2012-10-09 09:27:00,,
PP11,1,R,2012-10-09 09:28:00,,
PP11,1,N,2012-10-09 09:35:00,,
PP11,1,N,2012-10-09 09:36:00,,
PP11,1,N,2012-10-09 09:37:00,,
PP11,1,N,2012-10-09 09:38:00,,
PP11,1,N,2012-10-09 09:39:00,,
PP11,1,N,2012-10-09 09:40:00,,
PP11,1,N,2012-10-09 09:41:00,,
PP11,1,N,2012-10-09 09:42:00,,
PP11,1,N,2012-10-09 09:43:00,,
PP11,1,N,2012-10-09 09:44:00,,
PP11,1,N,2012-10-09 09:45:00,,
PP11,1,N,2012-10-09 09:46:00,,
PP11,1,N,2012-10-09 09:47:00,,
PP11,1,N,2012-10-09 09:48:00,,
PP11,1,N,2012-10-09 09:49:00,,
PP11,1,N,2012-10-09 09:50:00,,
PP11,1,N,2012-10-09 09:51:00,,
PP11,1,N,2012-10-09 09:52:00,,
PP11,1,N,2012-10-09 09:53:00,,
PP11,1,N,2012-10-09 09:54:00,,
PP11,1,N,2012-10-09 09:55:00,,
PP11,1,N,2012-10-09 09:56:00,,
PP11,1,N,2012-10-09 09:57:00,,
PP11,1,N,2012-10-09 09:58:00,,
PP11,1,N,2012-10-09 09:59:00,,
PP11,1,N,2012-10-09 10:00:00,,
PP11,1,N,2012-10-09 10:01:00,,
PP11,1,N,2012-10-09 10:02:00,,
PP11,1,N,2012-10-09 10:03:00,,
PP11,1,N,2012-10-09 10:04:00,,
PP11,1,N,2012-10-09 10:05:00,,
PP11,1,N,2012-10-09 10:06:00,,
PP11,1,N,2012-10-09 10:07:00,,
PP11,1,N,2012-10-09 10:08:00,,
PP11,1,N,2012-10-09 10:09:00,,
PP11,1,N,2012-10-09 10:10:00,,
PP11,1,N,2012-10-09 10:11:00,,
PP11,1,N,2012-10-09 10:12:00,,
PP11,1,N,2012-10-09 10:13:00,,
PP11,1,N,2012-10-09 10:14:00,,
PP11,1,N,2012-10-09 10:15:00,,
PP11,2,R,2012-10-09 10:31:00,,
PP11,2,R,2012-10-09 10:32:00,,
PP11,2,R,2012-10-09 10:33:00,,
PP11,2,R,2012-10-09 10:34:00,,
PP11,2,R,2012-10-09 10:35:00,,
PP11,2,R,2012-10-09 10:36:00,,
PP11,2,T,2012-10-09 10:42:00,,
PP11,2,T,2012-10-09 10:43:00,,
PP11,2,T,2012-10-09 10:44:00,,
PP11,2,T,2012-10-09 10:45:00,,
PP11,2,T,2012-10-09 10:46:00,,
PP11,2,T,2012-10-09 10:47:00,,
PP11,2,T,2012-10-09 10:48:00,,
PP11,2,T,2012-10-09 10:49:00,,
PP11,2,T,2012-10-09 10:50:00,,
PP11,2,T,2012-10-09 10:51:00,,
PP11,2,T,2012-10-09 10:52:00,,
PP11,2,T,2012-10-09 10:53:00,,
PP11,2,T,2012-10-09 10:54:00,,
PP11,2,T,2012-10-09 10:55:00,,
PP11,2,T,2012-10-09 10:56:00,,
PP11,2,T,2012-10-09 10:57:00,,
PP11,2,T,2012-10-09 10:58:00,,
PP11,2,T,2012-10-09 10:59:00,,
PP11,2,T,2012-10-09 11:00:00,,
PP11,2,T,2012-10-09 11:01:00,,
PP11,2,T,2012-10-09 11:02:00,,
PP11,2,T,2012-10-09 11:03:00,,
PP11,2,T,2012-10-09 11:04:00,,
PP11,2,T,2012-10-09 11:05:00,,
PP11,2,T,2012-10-09 11:06:00,,
PP11,2,T,2012-10-09 11:07:00,,
PP11,2,T,2012-10-09 11:08:00,,
PP11,3,R,2012-10-09 11:27:00,,
PP11,3,R,2012-10-09 11:28:00,,
PP11,3,R,2012-10-09 11:29:00,,
PP11,3,R,2012-10-09 11:30:00,,
PP11,3,R,2012-10-09 11:31:00,,
PP11,3,R,2012-10-09 11:32:00,,
PP11,3,I,2012-10-09 11:35:00,,
PP11,3,I,2012-10-09 11:36:00,,
PP11,3,I,2012-10-09 11:37:00,,
PP11,3,I,2012-10-09 11:38:00,,
PP11,3,I,2012-10-09 11:39:00,,
PP11,3,I,2012-10-09 11:40:00,,
PP11,3,I,2012-10-09 11:41:00,,
PP11,3,I,2012-10-09 11:42:00,,
PP11,3,I,2012-10-09 11:43:00,,
PP11,3,I,2012-10-09 11:44:00,,
PP11,3,I,2012-10-09 11:45:00,,
PP11,3,I,2012-10-09 11:46:00,,
PP11,3,I,2012-10-09 11:47:00,,
PP11,3,I,2012-10-09 11:48:00,,
PP11,3,I,2012-10-09 11:49:00,,
PP11,3,I,2012-10-09 11:50:00,,
PP11,3,I,2012-10-09 11:51:00,,
PP11,3,I,2012-10-09 11:52:00,,
PP11,3,I,2012-10-09 11:53:00,,
PP11,3,I,2012-10-09 11:54:00,,
PP11,3,I,2012-10-09 11:55:00,,
PP11,3,I,2012-10-09 11:56:00,,
PP11,3,I,2012-10-09 11:57:00,,
PP11,3,I,2012-10-09 11:58:00,,
PP11,3,I,2012-10-09 11:59:00,,
PP11,3,I,2012-10-09 12:00:00,,
PP11,3,I,2012-10-09 12:01:00,,
PP11,3,I,2012-10-09 12:02:00,,
PP11,3,I,2012-10-09 12:03:00,,
PP11,3,I,2012-10-09 12:04:00,,
PP11,3,I,2012-10-09 12:05:00,,
PP11,3,I,2012-10-09 12:06:00,,
PP11,3,I,2012-10-09 12:07:00,,
PP11,3,I,2012-10-09 12:08:00,,
PP11,3,I,2012-10-09 12:09:00,,
PP11,3,I,2012-10-09 12:10:00,,
PP11,3,I,2012-10-09 12:11:00,,
PP11,3,I,2012-10-09 12:12:00,,
PP11,3,I,2012-10-09 12:13:00,,
PP11,3,I,2012-10-09 12:14:00,,
PP11,3,I,2012-10-09 12:15:00,,
