PP,Blok,Condition,timestamp,HR,RMSSD
PP1,1,R,2012-09-18 13:16:00,65.32978723404256,0.05958198936170213
PP1,1,R,2012-09-18 13:17:00,61.0,0.06142
PP1,1,R,2012-09-18 13:18:00,64.0,0.049663
PP1,1,R,2012-09-18 13:19:00,60.0,0.052487
PP1,1,R,2012-09-18 13:20:00,61.0,0.051189
PP1,1,R,2012-09-18 13:21:00,65.0,0.037098
PP1,1,N,2012-09-18 13:26:00,69.0,0.044294
PP1,1,N,2012-09-18 13:27:00,74.0,0.037915
PP1,1,N,2012-09-18 13:28:00,65.0,0.066091
PP1,1,N,2012-09-18 13:29:00,67.0,0.045529
PP1,1,N,2012-09-18 13:30:00,70.0,0.042963
PP1,1,N,2012-09-18 13:31:00,69.0,0.05259
PP1,1,N,2012-09-18 13:32:00,68.0,0.052944
PP1,1,N,2012-09-18 13:33:00,66.0,0.05016
PP1,1,N,2012-09-18 13:34:00,66.0,0.034505
PP1,1,N,2012-09-18 13:35:00,70.0,0.042028
PP1,1,N,2012-09-18 13:36:00,65.0,0.042229
PP1,1,N,2012-09-18 13:37:00,65.0,0.052145
PP1,1,N,2012-09-18 13:38:00,66.0,0.054648
PP1,1,N,2012-09-18 13:39:00,67.0,0.051748
PP1,1,N,2012-09-18 13:40:00,69.0,0.05049
PP1,1,N,2012-09-18 13:41:00,69.0,0.031853
PP1,1,N,2012-09-18 13:42:00,67.0,0.041906
PP1,1,N,2012-09-18 13:43:00,69.0,0.046488
PP1,1,N,2012-09-18 13:44:00,67.0,0.029738
PP1,1,N,2012-09-18 13:45:00,69.0,0.035878
PP1,1,N,2012-09-18 13:46:00,71.0,0.030761
PP1,1,N,2012-09-18 13:47:00,67.0,0.036038
PP1,1,N,2012-09-18 13:48:00,67.0,0.047385
PP1,1,N,2012-09-18 13:49:00,65.0,0.14202
PP1,1,N,2012-09-18 13:50:00,67.0,0.082444
PP1,1,N,2012-09-18 13:51:00,65.32978723404256,0.05958198936170213
PP1,1,N,2012-09-18 13:52:00,70.0,0.038178
PP1,1,N,2012-09-18 13:53:00,68.0,0.098728
PP1,1,N,2012-09-18 13:54:00,72.0,0.07129
PP1,1,N,2012-09-18 13:55:00,65.32978723404256,0.05958198936170213
PP1,1,N,2012-09-18 13:56:00,70.0,0.05405
PP1,1,N,2012-09-18 13:57:00,67.0,0.130551
PP1,1,N,2012-09-18 13:58:00,67.0,0.058058
PP1,1,N,2012-09-18 13:59:00,65.0,0.065126
PP1,1,N,2012-09-18 14:00:00,68.0,0.032421
PP1,1,N,2012-09-18 14:01:00,72.0,0.038555
PP1,1,N,2012-09-18 14:02:00,64.0,0.027514
PP1,1,N,2012-09-18 14:03:00,67.0,0.030465
PP1,1,N,2012-09-18 14:04:00,66.0,0.03956
PP1,1,N,2012-09-18 14:05:00,64.0,0.06451
PP1,1,N,2012-09-18 14:06:00,63.0,0.153955
PP1,1,N,2012-09-18 14:07:00,64.0,0.047745
PP1,2,R,2012-09-18 14:28:00,65.32978723404256,0.05958198936170213
PP1,2,R,2012-09-18 14:29:00,65.32978723404256,0.05958198936170213
PP1,2,R,2012-09-18 14:30:00,65.32978723404256,0.05958198936170213
PP1,2,R,2012-09-18 14:31:00,65.32978723404256,0.05958198936170213
PP1,2,R,2012-09-18 14:32:00,65.32978723404256,0.05958198936170213
PP1,2,R,2012-09-18 14:33:00,65.32978723404256,0.05958198936170213
PP1,2,T,2012-09-18 14:36:00,65.0,0.031021
PP1,2,T,2012-09-18 14:37:00,66.0,0.096601
PP1,2,T,2012-09-18 14:38:00,63.0,0.060822
PP1,2,T,2012-09-18 14:39:00,66.0,0.036781
PP1,2,T,2012-09-18 14:40:00,67.0,0.02108
PP1,2,T,2012-09-18 14:41:00,64.0,0.044939
PP1,2,T,2012-09-18 14:42:00,66.0,0.044271
PP1,2,T,2012-09-18 14:43:00,63.0,0.041425
PP1,2,T,2012-09-18 14:44:00,65.0,0.04585
PP1,2,T,2012-09-18 14:45:00,65.32978723404256,0.05958198936170213
PP1,2,T,2012-09-18 14:46:00,63.0,0.036392
PP1,2,T,2012-09-18 14:47:00,64.0,0.044654
PP1,2,T,2012-09-18 14:48:00,62.0,0.039849
PP1,2,T,2012-09-18 14:49:00,65.0,0.038433
PP1,2,T,2012-09-18 14:50:00,62.0,0.074214
PP1,2,T,2012-09-18 14:51:00,62.0,0.046152
PP1,2,T,2012-09-18 14:52:00,65.0,0.063123
PP1,2,T,2012-09-18 14:53:00,62.0,0.047387
PP1,2,T,2012-09-18 14:54:00,71.0,0.032866
PP1,2,T,2012-09-18 14:55:00,65.0,0.048127
PP1,2,T,2012-09-18 14:56:00,60.0,0.042053
PP1,2,T,2012-09-18 14:57:00,62.0,0.054897
PP1,2,T,2012-09-18 14:58:00,69.0,0.038843
PP1,2,T,2012-09-18 14:59:00,67.0,0.048483
PP1,2,T,2012-09-18 15:00:00,65.32978723404256,0.05958198936170213
PP1,2,T,2012-09-18 15:01:00,65.32978723404256,0.05958198936170213
PP1,2,T,2012-09-18 15:02:00,65.32978723404256,0.05958198936170213
PP1,3,R,2012-09-18 15:23:00,65.32978723404256,0.05958198936170213
PP1,3,R,2012-09-18 15:24:00,65.32978723404256,0.05958198936170213
PP1,3,R,2012-09-18 15:25:00,65.32978723404256,0.05958198936170213
PP1,3,R,2012-09-18 15:26:00,65.32978723404256,0.05958198936170213
PP1,3,R,2012-09-18 15:27:00,65.32978723404256,0.05958198936170213
PP1,3,R,2012-09-18 15:28:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:33:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:34:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:35:00,60.0,0.181799
PP1,3,I,2012-09-18 15:36:00,58.0,0.057015
PP1,3,I,2012-09-18 15:37:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:38:00,62.0,0.032067
PP1,3,I,2012-09-18 15:39:00,68.0,0.044335
PP1,3,I,2012-09-18 15:40:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:41:00,65.32978723404256,0.05958198936170213
